timestamp,gpu_index,gpu_utilization,memory_used,memory_total
1788824431.8867123,0,0,134171,143771
1788824431.8867188,1,0,134173,143771
1788824432.9251733,0,5,134171,143771
1788824432.9251812,1,66,134173,143771
1788824433.9647815,0,11,134171,143771
1788824433.9647884,1,70,134173,143771
1788824435.005014,0,7,134171,143771
1788824435.0050192,1,69,134173,143771
1788824436.0449002,0,29,134171,143771
1788824436.0449076,1,70,134173,143771
1788824437.0843034,0,16,134171,143771
1788824437.0843105,1,78,134173,143771
1788824438.1230388,0,15,134171,143771
1788824438.123046,1,82,134173,143771
1788824439.1630588,0,10,134171,143771
1788824439.1630654,1,90,134173,143771
1788824440.1997337,0,15,134171,143771
1788824440.199741,1,87,134173,143771
1788824441.238705,0,24,134171,143771
1788824441.2387118,1,100,134173,143771
1788824442.2804396,0,15,134171,143771
1788824442.280447,1,100,134173,143771
1788824443.3197253,0,11,134171,143771
1788824443.3197322,1,100,134173,143771
1788824444.3582149,0,6,134171,143771
1788824444.3582232,1,99,134173,143771
1788824445.3957071,0,24,134171,143771
1788824445.395714,1,100,134173,143771
1788824446.4349735,0,20,134171,143771
1788824446.4349806,1,100,134173,143771
1788824447.4735656,0,5,134171,143771
1788824447.4735732,1,100,134173,143771
1788824448.5112536,0,19,134171,143771
1788824448.5112615,1,100,134173,143771
1788824449.55075,0,10,134171,143771
1788824449.550757,1,100,134173,143771
1788824450.5893886,0,10,134171,143771
1788824450.5893958,1,100,134173,143771
1788824451.6257093,0,0,134171,143771
1788824451.6257114,1,98,134173,143771
1788824452.6642466,0,8,134171,143771
1788824452.66425,1,100,134173,143771
1788824453.7005188,0,28,134171,143771
1788824453.700521,1,100,134173,143771
1788824454.7378967,0,10,134171,143771
1788824454.7379038,1,100,134173,143771
1788824455.7772741,0,0,134171,143771
1788824455.7772763,1,100,134173,143771
1788824456.8133428,0,10,134171,143771
1788824456.8133442,1,100,134173,143771
1788824457.8495522,0,16,134171,143771
1788824457.8495593,1,100,134173,143771
1788824458.8854861,0,12,134171,143771
1788824458.8854887,1,100,134173,143771
1788824459.9230046,0,6,134171,143771
1788824459.9230118,1,100,134173,143771
1788824460.962524,0,17,134171,143771
1788824460.9625323,1,100,134173,143771
1788824462.00137,0,25,134171,143771
1788824462.001377,1,68,134175,143771
1788824463.0402386,0,11,134171,143771
1788824463.0402467,1,100,134175,143771
1788824464.082265,0,0,134171,143771
1788824464.0822723,1,100,134175,143771
1788824465.1212974,0,0,134171,143771
1788824465.1213064,1,100,134175,143771
1788824466.159045,0,0,134171,143771
1788824466.1590514,1,100,134175,143771
1788824467.1960857,0,0,134171,143771
1788824467.196093,1,100,134175,143771
1788824468.236247,0,0,134171,143771
1788824468.2362537,1,100,134175,143771
1788824469.2749825,0,0,134171,143771
1788824469.2749894,1,100,134175,143771
1788824470.3134873,0,0,134171,143771
1788824470.3134942,1,100,134175,143771
1788824471.3515866,0,0,134171,143771
1788824471.3515947,1,100,134175,143771
1788824472.3891933,0,0,134171,143771
1788824472.389201,1,100,134175,143771
1788824473.4278216,0,0,134171,143771
1788824473.4278288,1,100,134175,143771
1788824474.4666529,0,0,134171,143771
1788824474.4666598,1,100,134175,143771
1788824475.5067043,0,0,134171,143771
1788824475.5067108,1,100,134175,143771
1788824476.5458324,0,0,134171,143771
1788824476.545841,1,100,134175,143771
1788824477.5848103,0,0,134171,143771
1788824477.5848172,1,100,134175,143771
1788824478.6249716,0,0,134171,143771
1788824478.6249793,1,100,134175,143771
