timestamp,gpu_index,gpu_utilization,memory_used,memory_total
1788733458.3503797,0,0,135695,143771
1788733458.3503866,1,0,135695,143771
1788733458.3503904,2,0,135695,143771
1788733458.3503933,3,0,135695,143771
1788733458.3503964,4,100,135901,143771
1788733458.3503997,5,39,135901,143771
1788733458.3504024,6,0,4,143771
1788733458.3504057,7,0,4,143771
1788733459.4704874,0,14,135695,143771
1788733459.4704928,1,16,135695,143771
1788733459.4704964,2,2,135695,143771
1788733459.4704993,3,0,135695,143771
1788733459.470502,4,100,135901,143771
1788733459.4705043,5,45,135901,143771
1788733459.470507,6,0,4,143771
1788733459.47051,7,0,4,143771
1788733460.5913732,0,0,135695,143771
1788733460.5913813,1,0,135695,143771
1788733460.5913851,2,4,135695,143771
1788733460.5913877,3,0,135695,143771
1788733460.5913906,4,100,135901,143771
1788733460.5913937,5,36,135901,143771
1788733460.591396,6,0,4,143771
1788733460.5913992,7,0,4,143771
1788733461.7122216,0,0,135695,143771
1788733461.7122278,1,0,135695,143771
1788733461.7122314,2,0,135695,143771
1788733461.7122345,3,8,135695,143771
1788733461.7122376,4,100,135901,143771
1788733461.7122405,5,38,135901,143771
1788733461.7122428,6,0,4,143771
1788733461.7122455,7,0,4,143771
1788733462.834212,0,0,135695,143771
1788733462.8342175,1,18,135695,143771
1788733462.834221,2,5,135695,143771
1788733462.8342233,3,15,135695,143771
1788733462.834226,4,100,135901,143771
1788733462.8342283,5,39,135901,143771
1788733462.834231,6,0,4,143771
1788733462.8342338,7,0,4,143771
1788733463.955056,0,0,135695,143771
1788733463.955061,1,0,135695,143771
1788733463.9550645,2,0,135695,143771
1788733463.955067,3,0,135695,143771
1788733463.95507,4,100,135901,143771
1788733463.9550722,5,42,135901,143771
1788733463.955075,6,0,4,143771
1788733463.955078,7,0,4,143771
1788733465.0791407,0,18,135695,143771
1788733465.0791473,1,16,135695,143771
1788733465.0791512,2,6,135695,143771
1788733465.079154,3,14,135695,143771
1788733465.0791566,4,100,135901,143771
1788733465.0791602,5,60,135901,143771
1788733465.0791633,6,0,4,143771
1788733465.0791667,7,0,4,143771
1788733466.2029939,0,21,135695,143771
1788733466.2029986,1,60,135695,143771
1788733466.2030022,2,22,135695,143771
1788733466.2030044,3,32,135695,143771
1788733466.2030067,4,79,135901,143771
1788733466.2030091,5,99,135901,143771
1788733466.203012,6,0,4,143771
1788733466.2030149,7,0,4,143771
1788733467.323945,0,17,135695,143771
1788733467.323953,1,17,135695,143771
1788733467.3239565,2,5,135695,143771
1788733467.3239589,3,0,135695,143771
1788733467.323962,4,48,135901,143771
1788733467.3239655,5,100,135901,143771
1788733467.3239682,6,0,4,143771
1788733467.3239713,7,0,4,143771
