timestamp,gpu_index,gpu_utilization,memory_used,memory_total
1788122619.9139285,0,0,134169,143771
1788122619.9139528,1,0,134173,143771
1788122620.9493554,0,0,134169,143771
1788122620.9493706,1,0,134173,143771
1788122621.9847672,0,0,134169,143771
1788122621.9848263,1,0,134173,143771
1788122623.0151918,0,0,134169,143771
1788122623.0152125,1,0,134173,143771
1788122624.052749,0,0,134169,143771
1788122624.0527713,1,0,134173,143771
1788122625.083921,0,0,134169,143771
1788122625.0839396,1,0,134173,143771
1788122626.1270294,0,0,134169,143771
1788122626.1270587,1,0,134173,143771
1788122627.1700675,0,0,134169,143771
1788122627.170092,1,0,134173,143771
1788122628.2158458,0,0,134169,143771
1788122628.215877,1,0,134173,143771
1788122629.2563453,0,0,134169,143771
1788122629.2563763,1,0,134173,143771
1788122630.300831,0,0,134169,143771
1788122630.3008602,1,0,134173,143771
1788122631.34511,0,0,134169,143771
1788122631.3451374,1,0,134173,143771
1788122632.3890233,0,0,134169,143771
1788122632.389048,1,0,134173,143771
1788122633.4329793,0,0,134169,143771
1788122633.4329987,1,0,134173,143771
1788122634.475726,0,0,134169,143771
1788122634.4757438,1,0,134173,143771
1788122635.5188396,0,0,134169,143771
1788122635.5188587,1,0,134173,143771
1788122636.5510383,0,0,134169,143771
1788122636.5510557,1,0,134173,143771
1788122637.5945845,0,0,134169,143771
1788122637.5946014,1,0,134173,143771
1788122638.6370645,0,0,134169,143771
1788122638.6370819,1,0,134173,143771
1788122639.6795092,0,0,134169,143771
1788122639.6795254,1,0,134173,143771
1788122640.7189407,0,0,134169,143771
1788122640.7189574,1,0,134173,143771
1788122641.763622,0,0,134169,143771
1788122641.763665,1,0,134173,143771
1788122642.8092685,0,16,134169,143771
1788122642.8092892,1,71,134173,143771
1788122643.8535414,0,21,134169,143771
1788122643.8535607,1,98,134173,143771
1788122644.8983011,0,6,134169,143771
1788122644.8983269,1,100,134173,143771
1788122645.9424834,0,23,134169,143771
1788122645.942501,1,100,134173,143771
1788122646.9876401,0,11,134169,143771
1788122646.9876618,1,98,134173,143771
1788122648.026685,0,5,134169,143771
1788122648.0267024,1,100,134173,143771
1788122649.069662,0,19,134169,143771
1788122649.06968,1,100,134173,143771
1788122650.1097074,0,15,134169,143771
1788122650.1097252,1,87,134173,143771
1788122651.1547768,0,4,134169,143771
1788122651.154802,1,100,134173,143771
1788122652.1962347,0,22,134169,143771
1788122652.1962533,1,100,134173,143771
1788122653.2395065,0,13,134169,143771
1788122653.239528,1,97,134173,143771
1788122654.2838295,0,24,134169,143771
1788122654.2838461,1,74,134173,143771
1788122655.3271801,0,16,134169,143771
1788122655.3271954,1,95,134173,143771
1788122656.3677335,0,21,134169,143771
1788122656.3677614,1,100,134173,143771
1788122657.4111824,0,13,134169,143771
1788122657.4112012,1,100,134173,143771
1788122658.4545188,0,16,134169,143771
1788122658.4545362,1,100,134173,143771
1788122659.4990494,0,8,134169,143771
1788122659.499069,1,99,134173,143771
1788122660.542962,0,0,134169,143771
1788122660.5429783,1,85,134173,143771
1788122661.5873175,0,14,134169,143771
1788122661.5873446,1,85,134173,143771
1788122662.6283543,0,21,134169,143771
1788122662.6283736,1,96,134173,143771
1788122663.6720517,0,31,134169,143771
1788122663.6720724,1,99,134173,143771
1788122664.6992257,0,17,134169,143771
1788122664.6992433,1,69,134173,143771
1788122665.727763,0,5,134169,143771
1788122665.7277818,1,88,134173,143771
1788122666.756165,0,6,134169,143771
1788122666.7561822,1,100,134173,143771
1788122667.8020697,0,20,134169,143771
1788122667.802101,1,79,134173,143771
1788122668.8647752,0,21,134169,143771
1788122668.8648026,1,100,134173,143771
1788122669.9414527,0,18,134169,143771
1788122669.9414792,1,86,134173,143771
1788122670.9873593,0,21,134169,143771
1788122670.987381,1,92,134173,143771
1788122672.1058722,0,0,134169,143771
1788122672.105903,1,74,134173,143771
1788122673.1511333,0,0,134169,143771
1788122673.1511545,1,100,134173,143771
1788122674.1963475,0,0,134169,143771
1788122674.1963773,1,51,134173,143771
