timestamp,gpu_index,gpu_utilization,memory_used,memory_total
1788121310.0820925,0,0,134215,143771
1788121310.0821261,1,0,136279,143771
1788121311.1169395,0,0,134215,143771
1788121311.1169572,1,0,136279,143771
1788121312.1608572,0,0,134215,143771
1788121312.1608992,1,0,136279,143771
1788121313.2044015,0,0,134215,143771
1788121313.2044222,1,0,136279,143771
1788121314.2427523,0,0,134215,143771
1788121314.2427716,1,0,136279,143771
1788121315.2867754,0,0,134215,143771
1788121315.286796,1,0,136279,143771
1788121316.3311608,0,0,134215,143771
1788121316.3311808,1,0,136279,143771
1788121317.374096,0,0,134215,143771
1788121317.3741229,1,0,136279,143771
1788121318.4145672,0,0,134215,143771
1788121318.414591,1,0,136279,143771
1788121319.4580135,0,0,134215,143771
1788121319.45804,1,0,136279,143771
1788121320.5027115,0,0,134215,143771
1788121320.5027316,1,0,136279,143771
1788121321.5468013,0,0,134215,143771
1788121321.546819,1,0,136279,143771
1788121322.5732079,0,0,134215,143771
1788121322.573234,1,0,136279,143771
1788121323.6161878,0,0,134215,143771
1788121323.6162086,1,0,136279,143771
1788121324.6474006,0,0,134215,143771
1788121324.6474195,1,0,136279,143771
1788121325.6896005,0,0,134215,143771
1788121325.6896205,1,0,136279,143771
1788121326.7330332,0,0,134215,143771
1788121326.7330606,1,0,136279,143771
1788121327.7755487,0,0,134215,143771
1788121327.7755678,1,0,136279,143771
1788121328.813683,0,0,134215,143771
1788121328.8137016,1,0,136279,143771
1788121329.856588,0,0,134215,143771
1788121329.856614,1,0,136279,143771
1788121330.900927,0,0,134215,143771
1788121330.9009478,1,0,136279,143771
1788121331.946244,0,60,134215,143771
1788121331.9462714,1,0,136279,143771
1788121332.9811978,0,0,134215,143771
1788121332.9812272,1,60,136279,143771
1788121334.0282197,0,0,134215,143771
1788121334.0282435,1,64,136279,143771
1788121335.0749373,0,0,134215,143771
1788121335.0749664,1,64,136279,143771
1788121336.1983392,0,39,134215,143771
1788121336.1983678,1,91,136279,143771
1788121337.2457047,0,66,134215,143771
1788121337.245735,1,100,136279,143771
1788121338.2825127,0,54,134215,143771
1788121338.2825336,1,100,136279,143771
1788121339.3205025,0,96,134215,143771
1788121339.320521,1,86,136279,143771
1788121340.3650255,0,96,134215,143771
1788121340.365053,1,100,136279,143771
1788121341.4104106,0,38,134215,143771
1788121341.4104304,1,99,136279,143771
1788121342.454644,0,100,134215,143771
1788121342.454662,1,100,136279,143771
1788121343.499664,0,92,134215,143771
1788121343.499687,1,100,136279,143771
1788121344.5391479,0,38,134215,143771
1788121344.5391657,1,100,136279,143771
1788121345.583866,0,96,134215,143771
1788121345.5838828,1,100,136279,143771
1788121346.6273477,0,76,134215,143771
1788121346.627364,1,100,136279,143771
1788121347.673113,0,93,134215,143771
1788121347.6731367,1,100,136279,143771
1788121348.7174935,0,96,134215,143771
1788121348.7175126,1,100,136279,143771
1788121349.7471182,0,13,134215,143771
1788121349.7471366,1,100,136279,143771
1788121350.77596,0,0,134215,143771
1788121350.775976,1,69,136279,143771
1788121351.8217945,0,76,134215,143771
1788121351.8218195,1,100,136279,143771
1788121352.850195,0,0,134215,143771
1788121352.8502145,1,64,136279,143771
1788121353.8946085,0,100,134215,143771
1788121353.8946373,1,72,136279,143771
1788121354.9232686,0,60,134215,143771
