timestamp,gpu_index,gpu_utilization,memory_used,memory_total
1788716154.46072,0,0,135845,143771
1788716154.4607263,1,0,135845,143771
1788716154.4607298,2,49,134173,143771
1788716154.4607327,3,0,4,143771
1788716155.5315213,0,21,135845,143771
1788716155.531528,1,13,135845,143771
1788716155.5315316,2,75,134173,143771
1788716155.5315347,3,0,4,143771
1788716156.6006708,0,0,135845,143771
1788716156.6006775,1,0,135845,143771
1788716156.6006804,2,81,134173,143771
1788716156.6006832,3,0,4,143771
1788716157.6680653,0,0,135845,143771
1788716157.6680722,1,0,135845,143771
1788716157.6680763,2,54,134173,143771
1788716157.6680794,3,0,4,143771
1788716158.7367783,0,37,135845,143771
1788716158.736785,1,43,135845,143771
1788716158.7367883,2,76,134173,143771
1788716158.7367914,3,0,4,143771
1788716159.804823,0,22,135845,143771
1788716159.804829,1,8,135845,143771
1788716159.804832,2,89,134173,143771
1788716159.8048348,3,0,4,143771
1788716160.8767,0,22,135845,143771
1788716160.8767066,1,22,135845,143771
1788716160.87671,2,72,134173,143771
1788716160.8767133,3,0,4,143771
1788716161.9411435,0,11,135845,143771
1788716161.9411478,1,43,135845,143771
1788716161.9411511,2,56,134173,143771
1788716161.9411542,3,0,4,143771
1788716162.9955115,0,5,135845,143771
1788716162.9955175,1,0,135845,143771
1788716162.9955206,2,53,134173,143771
1788716162.995523,3,0,4,143771
1788716164.061884,0,10,135845,143771
1788716164.061889,1,22,135845,143771
1788716164.061892,2,64,134173,143771
1788716164.061895,3,0,4,143771
1788716165.1312332,0,22,135845,143771
1788716165.1312385,1,0,135845,143771
1788716165.1312416,2,77,134173,143771
1788716165.131244,3,0,4,143771
1788716166.202621,0,43,135845,143771
1788716166.2026393,1,40,135845,143771
1788716166.2026422,2,52,134173,143771
1788716166.2026448,3,0,4,143771
1788716167.2719696,0,44,135845,143771
1788716167.2719758,1,22,135845,143771
1788716167.2719789,2,89,134173,143771
1788716167.2719815,3,0,4,143771
1788716168.3402143,0,0,135845,143771
1788716168.3402207,1,0,135845,143771
1788716168.340224,2,49,134173,143771
1788716168.3402271,3,0,4,143771
1788716169.394242,0,20,135845,143771
1788716169.3942478,1,22,135845,143771
1788716169.3942504,2,64,134173,143771
1788716169.3942533,3,0,4,143771
1788716170.464006,0,16,135845,143771
1788716170.464011,1,22,135845,143771
1788716170.4640138,2,61,134173,143771
1788716170.4640167,3,0,4,143771
1788716171.5817244,0,42,135845,143771
1788716171.5817344,1,0,135845,143771
1788716171.581738,2,51,134173,143771
1788716171.5817409,3,0,4,143771
1788716172.7004168,0,22,135845,143771
1788716172.7004235,1,21,135845,143771
1788716172.7004268,2,71,134173,143771
1788716172.7004297,3,0,4,143771
1788716173.771795,0,0,135845,143771
1788716173.7718022,1,37,135845,143771
1788716173.7718053,2,77,134173,143771
1788716173.7718081,3,0,4,143771
1788716174.842963,0,22,135845,143771
1788716174.8429706,1,41,135845,143771
1788716174.8429742,2,72,134173,143771
1788716174.8429773,3,0,4,143771
1788716175.9139442,0,14,135845,143771
1788716175.913951,1,0,135845,143771
1788716175.9139543,2,64,134173,143771
1788716175.9139566,3,0,4,143771
1788716176.9857461,0,21,135845,143771
1788716176.9857528,1,0,135845,143771
1788716176.9857562,2,53,134173,143771
1788716176.985759,3,0,4,143771
1788716178.0556042,0,22,135845,143771
1788716178.0556097,1,17,135845,143771
1788716178.0556123,2,71,134173,143771
1788716178.055615,3,0,4,143771
1788716179.1240935,0,36,135845,143771
1788716179.124101,1,61,135845,143771
1788716179.1241043,2,84,134173,143771
1788716179.1241074,3,0,4,143771
1788716180.194489,0,0,135845,143771
1788716180.194495,1,0,135845,143771
1788716180.1944985,2,58,134173,143771
1788716180.1945014,3,0,4,143771
1788716181.264417,0,22,135845,143771
1788716181.2644234,1,22,135845,143771
1788716181.2644265,2,69,134173,143771
1788716181.2644293,3,0,4,143771
1788716182.3211372,0,0,135845,143771
1788716182.3211424,1,0,135845,143771
1788716182.3211458,2,52,134173,143771
1788716182.3211489,3,0,4,143771
1788716183.3902588,0,68,135845,143771
1788716183.3902645,1,40,135845,143771
1788716183.3902678,2,95,134173,143771
1788716183.3902707,3,0,4,143771
1788716184.4614532,0,38,135845,143771
1788716184.4614575,1,61,135845,143771
1788716184.46146,2,75,134173,143771
1788716184.461463,3,0,4,143771
1788716185.5147848,0,0,135845,143771
1788716185.51479,1,0,135845,143771
1788716185.5147934,2,52,134173,143771
1788716185.514796,3,0,4,143771
1788716186.5744405,0,16,135845,143771
1788716186.574445,1,0,135845,143771
1788716186.5744479,2,74,134173,143771
1788716186.5744503,3,0,4,143771
1788716187.6432922,0,22,135845,143771
1788716187.6432962,1,4,135845,143771
1788716187.643299,2,50,134173,143771
1788716187.6433017,3,0,4,143771
1788716188.6956582,0,0,135845,143771
1788716188.6956642,1,0,135845,143771
1788716188.6956673,2,50,134173,143771
1788716188.6956694,3,0,4,143771
1788716189.7652223,0,6,135845,143771
1788716189.7652283,1,0,135845,143771
1788716189.7652316,2,49,134173,143771
1788716189.7652345,3,0,4,143771
1788716190.8359191,0,22,135845,143771
1788716190.8359258,1,34,135845,143771
1788716190.8359292,2,71,134173,143771
1788716190.8359323,3,0,4,143771
1788716191.890716,0,0,135845,143771
1788716191.890723,1,0,135845,143771
1788716191.8907263,2,48,134173,143771
1788716191.890729,3,0,4,143771
1788716192.9628835,0,22,135845,143771
1788716192.962891,1,22,135845,143771
1788716192.9628937,2,52,134173,143771
1788716192.9628966,3,0,4,143771
1788716194.033208,0,0,135845,143771
1788716194.0332148,1,0,135845,143771
1788716194.0332181,2,77,134173,143771
1788716194.0332208,3,0,4,143771
1788716195.1015275,0,0,135845,143771
1788716195.1015325,1,17,135845,143771
1788716195.101535,2,96,134173,143771
1788716195.1015377,3,0,4,143771
1788716196.1716435,0,42,135845,143771
1788716196.1716495,1,52,135845,143771
1788716196.1716526,2,83,134173,143771
1788716196.1716561,3,0,4,143771
1788716197.2445915,0,22,135845,143771
1788716197.2445974,1,33,135845,143771
1788716197.2446008,2,97,134173,143771
1788716197.2446039,3,0,4,143771
1788716198.315559,0,3,135845,143771
1788716198.315565,1,0,135845,143771
1788716198.3155694,2,53,134173,143771
1788716198.3155723,3,0,4,143771
1788716199.3846173,0,22,135845,143771
1788716199.384622,1,0,135845,143771
1788716199.3846562,2,49,134173,143771
1788716199.3846593,3,0,4,143771
1788716200.4528046,0,0,135845,143771
1788716200.452811,1,0,135845,143771
1788716200.4528146,2,50,134173,143771
1788716200.4528172,3,0,4,143771
1788716201.5222313,0,0,135845,143771
1788716201.5222373,1,0,135845,143771
1788716201.522241,2,51,134173,143771
1788716201.5222447,3,0,4,143771
1788716202.5914466,0,46,135845,143771
1788716202.5914514,1,42,135845,143771
1788716202.5914545,2,83,134173,143771
1788716202.5914578,3,0,4,143771
1788716203.658584,0,0,135845,143771
1788716203.6585891,1,0,135845,143771
1788716203.6585927,2,86,134173,143771
1788716203.6585956,3,0,4,143771
1788716204.7300754,0,35,135845,143771
1788716204.730082,1,54,135845,143771
1788716204.7300854,2,73,134173,143771
1788716204.7300887,3,0,4,143771
1788716205.799662,0,0,135845,143771
1788716205.7996676,1,14,135845,143771
1788716205.7996707,2,75,134173,143771
1788716205.7996743,3,0,4,143771
1788716206.8681016,0,0,135845,143771
1788716206.868106,1,0,135845,143771
1788716206.8681095,2,49,134173,143771
1788716206.8681123,3,0,4,143771
1788716207.937677,0,43,135845,143771
1788716207.9376833,1,4,135845,143771
1788716207.9376872,2,51,134173,143771
1788716207.9376903,3,0,4,143771
1788716209.0084698,0,9,135845,143771
1788716209.008477,1,23,135845,143771
1788716209.0084808,2,100,134173,143771
1788716209.0084841,3,0,4,143771
1788716210.0774267,0,0,135845,143771
1788716210.0774333,1,22,135845,143771
1788716210.077437,2,68,134173,143771
1788716210.07744,3,0,4,143771
1788716211.147307,0,0,135845,143771
1788716211.147314,1,21,135845,143771
1788716211.1473186,2,100,134173,143771
1788716211.1473222,3,0,4,143771
1788716212.2042449,0,42,135845,143771
1788716212.2042525,1,0,135845,143771
1788716212.2042568,2,89,134173,143771
1788716212.2042599,3,0,4,143771
1788716213.2571442,0,22,135845,143771
1788716213.257151,1,22,135845,143771
1788716213.2571545,2,73,134173,143771
1788716213.2571576,3,0,4,143771
1788716214.3092692,0,2,135845,143771
1788716214.3092747,1,22,135845,143771
1788716214.3092785,2,68,134173,143771
1788716214.3092818,3,0,4,143771
1788716215.3638713,0,22,135845,143771
1788716215.3638778,1,0,135845,143771
1788716215.3638816,2,49,134173,143771
1788716215.3638842,3,0,4,143771
1788716216.4323437,0,21,135845,143771
1788716216.4323504,1,22,135845,143771
1788716216.432354,2,49,134173,143771
1788716216.432357,3,0,4,143771
