timestamp,gpu_index,gpu_utilization,memory_used,memory_total
1788637502.6002078,0,18,135865,143771
1788637502.6002183,1,0,135865,143771
1788637502.6002228,2,31,136903,143771
1788637502.6002266,3,100,136903,143771
1788637503.7384875,0,100,135865,143771
1788637503.7385123,1,100,135865,143771
1788637503.738524,2,100,136903,143771
1788637503.7385333,3,100,136903,143771
1788637504.8524961,0,100,135865,143771
1788637504.8525107,1,100,135865,143771
1788637504.8525176,2,100,136903,143771
1788637504.8525229,3,100,136903,143771
1788637505.9607067,0,100,135865,143771
1788637505.960731,1,100,135865,143771
1788637505.9607425,2,100,136903,143771
1788637505.9607513,3,100,136903,143771
1788637507.0882013,0,100,135865,143771
1788637507.0882256,1,100,135865,143771
1788637507.0882368,2,100,136903,143771
1788637507.0882459,3,100,136903,143771
1788637508.195754,0,100,135865,143771
1788637508.1957777,1,100,135865,143771
1788637508.195789,2,100,136903,143771
1788637508.1957977,3,100,136903,143771
1788637509.3249795,0,100,135865,143771
1788637509.3250036,1,100,135865,143771
1788637509.325015,2,100,136903,143771
1788637509.325024,3,100,136903,143771
1788637510.4324248,0,100,135865,143771
1788637510.4324481,1,100,135865,143771
1788637510.432459,2,100,136903,143771
1788637510.4324677,3,100,136903,143771
1788637511.5711465,0,100,135865,143771
1788637511.5711722,1,100,135865,143771
1788637511.5711837,2,100,136903,143771
1788637511.5711925,3,100,136903,143771
1788637512.6838017,0,100,135865,143771
1788637512.6838255,1,100,135865,143771
1788637512.6838367,2,100,136903,143771
1788637512.6838455,3,100,136903,143771
1788637513.812749,0,100,135865,143771
1788637513.8127744,1,100,135865,143771
1788637513.812786,2,100,136903,143771
1788637513.8127947,3,100,136903,143771
1788637514.9403112,0,100,135865,143771
1788637514.9403353,1,100,135865,143771
1788637514.9403465,2,100,136903,143771
1788637514.9403553,3,100,136903,143771
1788637516.0311146,0,100,135865,143771
1788637516.0311384,1,100,135865,143771
1788637516.0311496,2,100,136903,143771
1788637516.031158,3,100,136903,143771
1788637517.140904,0,100,135865,143771
1788637517.1409283,1,100,135865,143771
1788637517.1409402,2,100,136903,143771
1788637517.1409485,3,100,136903,143771
1788637518.2666645,0,100,135865,143771
1788637518.266689,1,100,135865,143771
1788637518.2667005,2,100,136903,143771
1788637518.26671,3,100,136903,143771
1788637519.3596385,0,100,135865,143771
1788637519.3596625,1,100,135865,143771
1788637519.3596735,2,100,136903,143771
1788637519.3596818,3,100,136903,143771
1788637520.4888663,0,100,135865,143771
1788637520.4889004,1,100,135865,143771
1788637520.4889183,2,100,136903,143771
1788637520.4889328,3,100,136903,143771
1788637521.6167524,0,100,135865,143771
1788637521.616776,1,100,135865,143771
1788637521.6167872,2,100,136903,143771
1788637521.6167955,3,100,136903,143771
1788637522.7446485,0,100,135865,143771
1788637522.744672,1,100,135865,143771
1788637522.7446835,2,100,136903,143771
1788637522.7446923,3,100,136903,143771
1788637523.8723109,0,100,135865,143771
1788637523.8723361,1,100,135865,143771
1788637523.8723476,2,100,136903,143771
1788637523.8723562,3,100,136903,143771
1788637525.000354,0,100,135865,143771
1788637525.0003781,1,100,135865,143771
1788637525.0003896,2,100,136903,143771
1788637525.0003984,3,100,136903,143771
1788637526.129257,0,100,135865,143771
1788637526.1292803,1,100,135865,143771
1788637526.1292927,2,100,136903,143771
1788637526.1293015,3,100,136903,143771
1788637527.2195191,0,100,135865,143771
1788637527.2195435,1,100,135865,143771
1788637527.2195551,2,100,136903,143771
1788637527.2195635,3,100,136903,143771
1788637528.3292053,0,100,135865,143771
1788637528.3292499,1,100,135865,143771
1788637528.3292615,2,100,136903,143771
1788637528.3292706,3,100,136903,143771
1788637529.4561992,0,100,135865,143771
1788637529.4562232,1,100,135865,143771
1788637529.4562345,2,100,136903,143771
1788637529.4562433,3,100,136903,143771
1788637530.5855055,0,100,135865,143771
1788637530.58553,1,100,135865,143771
1788637530.585541,2,100,136903,143771
1788637530.585549,3,100,136903,143771
1788637531.7129416,0,100,135865,143771
1788637531.712965,1,100,135865,143771
1788637531.7129765,2,100,136903,143771
1788637531.7129848,3,100,136903,143771
1788637532.8416023,0,100,135865,143771
1788637532.8416295,1,100,135865,143771
1788637532.841641,2,100,136903,143771
1788637532.8416493,3,100,136903,143771
1788637533.9488978,0,100,135865,143771
1788637533.948922,1,100,135865,143771
1788637533.9489326,2,100,136903,143771
1788637533.9489412,3,100,136903,143771
1788637535.0402942,0,100,135865,143771
1788637535.0403185,1,100,135865,143771
1788637535.0403302,2,100,136903,143771
1788637535.040339,3,100,136903,143771
1788637536.1313384,0,100,135865,143771
1788637536.1313622,1,100,135865,143771
1788637536.1313732,2,100,136903,143771
1788637536.1313813,3,100,136903,143771
1788637537.2234068,0,100,135865,143771
1788637537.223431,1,100,135865,143771
1788637537.223442,2,100,136903,143771
