timestamp,gpu_index,gpu_utilization,memory_used,memory_total
1788630487.8386228,0,0,135905,143771
1788630487.838639,1,0,135905,143771
1788630487.838646,2,30,135907,143771
1788630487.838652,3,28,135907,143771
1788630488.9661684,0,42,135905,143771
1788630488.966194,1,0,135905,143771
1788630488.9662054,2,29,135907,143771
1788630488.9662151,3,100,135907,143771
1788630490.0758643,0,0,135905,143771
1788630490.0758882,1,0,135905,143771
1788630490.0758996,2,86,135907,143771
1788630490.0759094,3,100,135907,143771
1788630491.1633646,0,0,135905,143771
1788630491.163388,1,0,135905,143771
1788630491.1633992,2,32,135907,143771
1788630491.1634092,3,100,135907,143771
1788630492.291208,0,0,135905,143771
1788630492.291232,1,44,135905,143771
1788630492.2912436,2,59,135907,143771
1788630492.2912538,3,100,135907,143771
1788630493.3979106,0,0,135905,143771
1788630493.3979352,1,19,135905,143771
1788630493.397947,2,59,135907,143771
1788630493.3979564,3,100,135907,143771
1788630494.5273695,0,91,135905,143771
1788630494.5273943,1,81,135905,143771
1788630494.5274055,2,99,135907,143771
1788630494.5274153,3,100,135907,143771
1788630495.6169844,0,95,135905,143771
1788630495.6170084,1,82,135905,143771
1788630495.6170208,2,100,135907,143771
1788630495.6170304,3,100,135907,143771
1788630496.7419024,0,0,135905,143771
1788630496.741927,1,32,135905,143771
1788630496.7419386,2,33,135907,143771
1788630496.741948,3,100,135907,143771
1788630497.8514433,0,100,135905,143771
1788630497.8514686,1,96,135905,143771
1788630497.8514798,2,100,135907,143771
1788630497.851489,3,100,135907,143771
1788630498.9798222,0,53,135905,143771
1788630498.9798474,1,46,135905,143771
1788630498.9798589,2,81,135907,143771
1788630498.979868,3,100,135907,143771
1788630500.0689049,0,0,135905,143771
1788630500.06893,1,13,135905,143771
1788630500.068942,2,34,135907,143771
1788630500.0689514,3,100,135907,143771
1788630501.1917312,0,20,135905,143771
1788630501.191756,1,0,135905,143771
1788630501.1917677,2,97,135907,143771
1788630501.1917775,3,85,135907,143771
1788630502.3180006,0,0,135905,143771
1788630502.3180268,1,32,135905,143771
1788630502.318039,2,99,135907,143771
1788630502.3180485,3,52,135907,143771
1788630503.4273596,0,30,135905,143771
1788630503.4273849,1,72,135905,143771
1788630503.4273968,2,100,135907,143771
1788630503.4274065,3,65,135907,143771
1788630504.5546877,0,42,135905,143771
1788630504.5547125,1,44,135905,143771
1788630504.5547235,2,99,135907,143771
1788630504.554732,3,83,135907,143771
1788630505.6619015,0,42,135905,143771
1788630505.661928,1,38,135905,143771
1788630505.6619403,2,100,135907,143771
1788630505.6619508,3,80,135907,143771
1788630506.7901793,0,0,135905,143771
1788630506.7902036,1,0,135905,143771
1788630506.790216,2,100,135907,143771
1788630506.7902262,3,48,135907,143771
1788630507.8993793,0,36,135905,143771
1788630507.8994048,1,45,135905,143771
1788630507.8994172,2,99,135907,143771
1788630507.8994262,3,78,135907,143771
1788630508.9876575,0,0,135905,143771
1788630508.9876826,1,0,135905,143771
1788630508.9876947,2,100,135907,143771
1788630508.9877048,3,51,135907,143771
