timestamp,gpu_index,gpu_utilization,memory_used,memory_total
1788829484.0325875,0,0,133663,143771
1788829484.0325942,1,0,141531,143771
1788829485.0738337,0,100,133663,143771
1788829485.0738409,1,100,141531,143771
1788829486.1135576,0,100,133663,143771
1788829486.1135647,1,100,141531,143771
1788829487.1535532,0,100,133663,143771
1788829487.15356,1,100,141531,143771
1788829488.1909506,0,100,133663,143771
1788829488.1909575,1,100,141531,143771
1788829489.232304,0,100,133663,143771
1788829489.2323115,1,100,141531,143771
1788829490.2712889,0,100,133663,143771
1788829490.2712958,1,100,141531,143771
1788829491.3112054,0,100,133663,143771
1788829491.311212,1,100,141531,143771
1788829492.3500016,0,100,133663,143771
1788829492.3500085,1,100,141531,143771
1788829493.387769,0,100,133663,143771
1788829493.3877764,1,100,141531,143771
1788829494.4258447,0,100,133663,143771
1788829494.4258513,1,100,141531,143771
1788829495.4708207,0,100,133663,143771
1788829495.4708261,1,100,141531,143771
1788829496.507773,0,100,133663,143771
1788829496.50778,1,100,141531,143771
1788829497.5459173,0,100,133663,143771
1788829497.5459216,1,100,141531,143771
1788829498.5847368,0,100,133663,143771
1788829498.5847433,1,100,141531,143771
1788829499.6232364,0,100,133663,143771
1788829499.6232436,1,100,141531,143771
1788829500.6621668,0,100,133663,143771
1788829500.662174,1,100,141531,143771
1788829501.6988058,0,100,133663,143771
1788829501.6988125,1,100,141531,143771
1788829502.7411811,0,100,133663,143771
1788829502.7411883,1,100,141531,143771
1788829503.7804189,0,100,133663,143771
1788829503.7804263,1,100,141531,143771
1788829504.8193352,0,100,133663,143771
1788829504.8193429,1,100,141531,143771
1788829505.8583925,0,100,133663,143771
1788829505.8583994,1,100,141531,143771
1788829506.8977854,0,100,133663,143771
1788829506.897792,1,100,141531,143771
1788829507.9384859,0,100,133663,143771
1788829507.9384928,1,100,141531,143771
1788829509.0056543,0,100,133663,143771
1788829509.005662,1,100,141531,143771
1788829510.0568647,0,100,133663,143771
1788829510.0568717,1,100,141531,143771
1788829511.0986335,0,100,133663,143771
1788829511.098642,1,100,141531,143771
1788829512.358784,0,100,133663,143771
1788829512.358791,1,100,141531,143771
1788829513.4008687,0,100,133663,143771
1788829513.4008756,1,100,141531,143771
1788829514.4413395,0,100,133663,143771
1788829514.4413464,1,100,141531,143771
1788829515.4861152,0,100,133663,143771
1788829515.4861228,1,90,141531,143771
1788829516.526494,0,100,133663,143771
1788829516.5265203,1,56,141531,143771
1788829517.5673897,0,100,133663,143771
1788829517.5673983,1,100,141531,143771
1788829518.6076195,0,100,133663,143771
1788829518.607627,1,100,141531,143771
1788829519.6486948,0,100,133663,143771
1788829519.6487024,1,92,141531,143771
1788829520.6893973,0,100,133663,143771
1788829520.689404,1,100,141531,143771
1788829521.7267625,0,100,133663,143771
1788829521.7267692,1,100,141531,143771
1788829522.7636516,0,100,133663,143771
1788829522.763658,1,100,141531,143771
1788829523.8072138,0,100,133663,143771
1788829523.8072193,1,100,141531,143771
1788829524.8480766,0,100,133663,143771
1788829524.8480833,1,100,141531,143771
1788829525.8879435,0,100,133663,143771
1788829525.887951,1,89,141531,143771
1788829526.926998,0,100,133663,143771
1788829526.9270043,1,100,141531,143771
1788829527.9666235,0,100,133663,143771
1788829527.96663,1,100,141531,143771
1788829529.0054927,0,100,133663,143771
1788829529.0055172,1,100,141531,143771
1788829530.0430725,0,100,133663,143771
1788829530.0430796,1,100,141531,143771
1788829531.0800571,0,100,133663,143771
1788829531.0800636,1,100,141531,143771
1788829532.1187098,0,100,133663,143771
1788829532.1187186,1,100,141531,143771
1788829533.1567442,0,100,133663,143771
1788829533.1567507,1,100,141531,143771
1788829534.193614,0,100,133663,143771
1788829534.1936204,1,100,141531,143771
1788829535.2312028,0,100,133663,143771
1788829535.2312095,1,93,141531,143771
1788829536.269664,0,100,133663,143771
1788829536.2696705,1,100,141531,143771
1788829537.3073425,0,100,133663,143771
1788829537.3073492,1,100,141531,143771
1788829538.346175,0,100,133663,143771
1788829538.3461814,1,100,141531,143771
1788829539.3852031,0,100,133663,143771
1788829539.3852098,1,100,141531,143771
1788829540.4225786,0,100,133663,143771
1788829540.422587,1,100,141531,143771
1788829541.4634697,0,100,133663,143771
1788829541.4634764,1,100,141531,143771
1788829542.5013263,0,100,133663,143771
1788829542.5013332,1,100,141531,143771
1788829543.539755,0,100,133663,143771
1788829543.539762,1,100,141531,143771
1788829544.5780706,0,100,133663,143771
1788829544.5780778,1,94,141531,143771
1788829545.6161835,0,100,133663,143771
1788829545.6161902,1,100,141531,143771
1788829546.6570606,0,100,133663,143771
1788829546.6570673,1,100,141531,143771
1788829547.6963563,0,100,133663,143771
1788829547.696363,1,100,141531,143771
1788829548.733771,0,100,133663,143771
1788829548.7337778,1,100,141531,143771
1788829549.7710664,0,100,133663,143771
1788829549.771073,1,96,141531,143771
1788829550.8101864,0,100,133663,143771
1788829550.810195,1,100,141531,143771
1788829551.848817,0,100,133663,143771
1788829551.8488235,1,100,141531,143771
1788829552.8896434,0,100,133663,143771
1788829552.8896506,1,92,141531,143771
1788829553.9282708,0,100,133663,143771
1788829553.9282775,1,62,141531,143771
1788829554.9664214,0,100,133663,143771
1788829554.9664273,1,100,141531,143771
1788829556.0041544,0,100,133663,143771
1788829556.0041614,1,93,141531,143771
1788829557.0446267,0,100,133663,143771
1788829557.0446334,1,100,141531,143771
1788829558.084312,0,100,133663,143771
1788829558.0843186,1,100,141531,143771
1788829559.1221519,0,100,133663,143771
1788829559.1221583,1,100,141531,143771
1788829560.1592736,0,100,133663,143771
1788829560.15928,1,100,141531,143771
1788829561.2005477,0,100,133663,143771
1788829561.2005563,1,100,141531,143771
1788829562.2379863,0,100,133663,143771
1788829562.237993,1,100,141531,143771
1788829563.2737463,0,100,133663,143771
1788829563.2737527,1,100,141531,143771
1788829564.3096733,0,100,133663,143771
1788829564.3096795,1,100,141531,143771
1788829565.3467617,0,100,133663,143771
1788829565.3467684,1,100,141531,143771
1788829566.3859801,0,100,133663,143771
1788829566.385987,1,100,141531,143771
1788829567.4187315,0,100,133663,143771
1788829567.4187381,1,100,141531,143771
1788829568.4574025,0,100,133663,143771
1788829568.4574094,1,100,141531,143771
1788829569.495275,0,100,133663,143771
1788829569.4952815,1,100,141531,143771
1788829570.5323822,0,100,133663,143771
1788829570.5323884,1,100,141531,143771
1788829571.5667717,0,100,133663,143771
1788829571.5667782,1,100,141531,143771
1788829572.6027737,0,100,133663,143771
1788829572.60278,1,100,141531,143771
1788829573.641678,0,100,133663,143771
1788829573.6416833,1,100,141531,143771
1788829574.6750312,0,100,133663,143771
1788829574.6750379,1,100,141531,143771
1788829575.711667,0,100,133663,143771
1788829575.7116733,1,100,141531,143771
1788829576.7486112,0,0,133663,143771
1788829576.7486181,1,100,141531,143771
1788829577.7878623,0,0,133663,143771
1788829577.7878692,1,100,141531,143771
1788829578.823765,0,0,133663,143771
1788829578.823772,1,100,141531,143771
