timestamp,gpu_index,gpu_utilization,memory_used,memory_total
1788734388.429894,0,0,135899,143771
1788734388.4299006,1,0,135899,143771
1788734388.4299042,2,100,135793,143771
1788734388.4299068,3,51,135793,143771
1788734388.4299095,4,24,135793,143771
1788734388.429912,5,100,135793,143771
1788734388.4299145,6,0,4,143771
1788734388.4299173,7,0,4,143771
1788734389.551215,0,40,135899,143771
1788734389.5512211,1,20,135899,143771
1788734389.551225,2,100,135793,143771
1788734389.551227,3,100,135793,143771
1788734389.5512292,4,49,135793,143771
1788734389.5512311,5,100,135793,143771
1788734389.551234,6,0,4,143771
1788734389.551237,7,0,4,143771
1788734390.6752865,0,0,135899,143771
1788734390.6752937,1,46,135899,143771
1788734390.6752975,2,100,135793,143771
1788734390.6752996,3,100,135793,143771
1788734390.6753018,4,28,135793,143771
1788734390.675304,5,100,135793,143771
1788734390.6753063,6,0,4,143771
1788734390.675309,7,0,4,143771
1788734391.7986,0,0,135899,143771
1788734391.7986114,1,0,135899,143771
1788734391.798618,2,100,135793,143771
1788734391.7986226,3,100,135793,143771
1788734391.798628,4,27,135793,143771
1788734391.7986326,5,100,135793,143771
1788734391.7986372,6,0,4,143771
1788734391.7986422,7,0,4,143771
1788734392.9248643,0,0,135899,143771
1788734392.924872,1,44,135899,143771
1788734392.9248755,2,100,135793,143771
1788734392.9248776,3,100,135793,143771
1788734392.9248796,4,27,135793,143771
1788734392.924882,5,100,135793,143771
1788734392.9248846,6,0,4,143771
1788734392.9248872,7,0,4,143771
1788734394.0482848,0,0,135899,143771
1788734394.0482905,1,0,135899,143771
1788734394.0482938,2,100,135793,143771
1788734394.048296,3,100,135793,143771
1788734394.0482986,4,28,135793,143771
1788734394.0483005,5,100,135793,143771
1788734394.0483034,6,0,4,143771
1788734394.0483062,7,0,4,143771
1788734395.172809,0,56,135899,143771
1788734395.1728137,1,71,135899,143771
1788734395.1728168,2,100,135793,143771
1788734395.1728187,3,100,135793,143771
1788734395.172821,4,67,135793,143771
1788734395.1728241,5,100,135793,143771
1788734395.1728263,6,0,4,143771
1788734395.1728292,7,0,4,143771
1788734396.2972317,0,82,135899,143771
1788734396.297236,1,93,135899,143771
1788734396.297239,2,100,135793,143771
1788734396.297241,3,100,135793,143771
1788734396.2972434,4,52,135793,143771
1788734396.2972455,5,100,135793,143771
1788734396.297248,6,0,4,143771
1788734396.2972507,7,0,4,143771
1788734397.4195719,0,48,135899,143771
1788734397.419578,1,44,135899,143771
1788734397.4195814,2,100,135793,143771
1788734397.4195838,3,100,135793,143771
1788734397.419586,4,30,135793,143771
1788734397.4195883,5,100,135793,143771
1788734397.4195905,6,0,4,143771
1788734397.4195936,7,0,4,143771
1788734398.5450048,0,96,135899,143771
1788734398.5450118,1,97,135899,143771
1788734398.5450156,2,100,135793,143771
1788734398.545018,3,100,135793,143771
1788734398.5450199,4,72,135793,143771
1788734398.5450232,5,100,135793,143771
1788734398.545026,6,0,4,143771
1788734398.545029,7,0,4,143771
1788734399.6709774,0,84,135899,143771
1788734399.6709838,1,58,135899,143771
1788734399.6709876,2,100,135793,143771
1788734399.6709895,3,100,135793,143771
1788734399.670992,4,36,135793,143771
1788734399.6709938,5,100,135793,143771
1788734399.6709964,6,0,4,143771
1788734399.6709993,7,0,4,143771
1788734400.7944047,0,52,135899,143771
1788734400.7944098,1,48,135899,143771
1788734400.7944129,2,100,135793,143771
1788734400.794415,3,100,135793,143771
1788734400.7944174,4,31,135793,143771
1788734400.7944207,5,100,135793,143771
1788734400.794423,6,0,4,143771
1788734400.7944264,7,0,4,143771
1788734401.9212327,0,52,135899,143771
1788734401.9212425,1,20,135899,143771
1788734401.9212484,2,100,135793,143771
1788734401.921253,3,100,135793,143771
1788734401.9212573,4,28,135793,143771
1788734401.9212615,5,100,135793,143771
1788734401.9212663,6,0,4,143771
1788734401.9212713,7,0,4,143771
1788734403.044353,0,10,135899,143771
1788734403.0443594,1,44,135899,143771
1788734403.0443628,2,100,135793,143771
1788734403.0443652,3,100,135793,143771
1788734403.0443673,4,51,135793,143771
1788734403.044371,5,100,135793,143771
1788734403.0443738,6,0,4,143771
1788734403.044377,7,0,4,143771
1788734404.1727989,0,73,135899,143771
1788734404.1728058,1,62,135899,143771
1788734404.1728094,2,100,135793,143771
1788734404.1728117,3,100,135793,143771
1788734404.1728141,4,51,135793,143771
1788734404.172816,5,100,135793,143771
1788734404.172819,6,0,4,143771
1788734404.1728222,7,0,4,143771
1788734405.297231,0,35,135899,143771
1788734405.297241,1,0,135899,143771
1788734405.2972474,2,100,135793,143771
1788734405.297252,3,100,135793,143771
1788734405.2972562,4,61,135793,143771
1788734405.2972603,5,100,135793,143771
1788734405.297265,6,0,4,143771
1788734405.2972713,7,0,4,143771
1788734406.4208329,0,0,135899,143771
1788734406.4208407,1,1,135899,143771
1788734406.4208446,2,100,135793,143771
1788734406.420847,3,100,135793,143771
1788734406.4208493,4,29,135793,143771
1788734406.4208515,5,100,135793,143771
1788734406.420854,6,0,4,143771
1788734406.4208574,7,0,4,143771
1788734407.5447104,0,0,135899,143771
1788734407.5447173,1,59,135899,143771
1788734407.5447211,2,100,135793,143771
1788734407.5447235,3,100,135793,143771
1788734407.5447261,4,27,135793,143771
1788734407.544728,5,100,135793,143771
1788734407.5447304,6,0,4,143771
1788734407.5447335,7,0,4,143771
1788734408.6700056,0,76,135899,143771
1788734408.6700118,1,46,135899,143771
1788734408.6700158,2,100,135793,143771
1788734408.670018,3,100,135793,143771
1788734408.67002,4,58,135793,143771
1788734408.670024,5,100,135793,143771
1788734408.6700268,6,0,4,143771
1788734408.67003,7,0,4,143771
1788734409.7914183,0,0,135899,143771
1788734409.791425,1,13,135899,143771
1788734409.7914283,2,100,135793,143771
1788734409.791431,3,100,135793,143771
1788734409.7914333,4,51,135793,143771
1788734409.7914352,5,100,135793,143771
1788734409.7914376,6,0,4,143771
1788734409.7914407,7,0,4,143771
1788734410.9154491,0,0,135899,143771
1788734410.9154563,1,44,135899,143771
1788734410.91546,2,100,135793,143771
1788734410.9154623,3,100,135793,143771
1788734410.9154644,4,28,135793,143771
1788734410.9154665,5,100,135793,143771
1788734410.9154696,6,0,4,143771
1788734410.9154727,7,0,4,143771
1788734412.0393553,0,45,135899,143771
1788734412.0393603,1,42,135899,143771
1788734412.0393639,2,100,135793,143771
1788734412.039366,3,100,135793,143771
1788734412.0393682,4,53,135793,143771
1788734412.0393715,5,100,135793,143771
1788734412.0393744,6,0,4,143771
1788734412.039378,7,0,4,143771
1788734413.165223,0,32,135899,143771
1788734413.1652274,1,96,135899,143771
1788734413.1652308,2,100,135793,143771
1788734413.1652331,3,100,135793,143771
1788734413.1652353,4,46,135793,143771
1788734413.1652372,5,100,135793,143771
1788734413.1652398,6,0,4,143771
1788734413.1652431,7,0,4,143771
1788734414.2893114,0,0,135899,143771
1788734414.2893178,1,0,135899,143771
1788734414.2893217,2,100,135793,143771
1788734414.2893238,3,100,135793,143771
1788734414.2893264,4,29,135793,143771
1788734414.2893283,5,100,135793,143771
1788734414.289331,6,0,4,143771
1788734414.289334,7,0,4,143771
1788734415.414509,0,33,135899,143771
1788734415.414516,1,27,135899,143771
1788734415.4145195,2,100,135793,143771
1788734415.4145217,3,100,135793,143771
1788734415.4145238,4,29,135793,143771
1788734415.4145262,5,100,135793,143771
1788734415.4145288,6,0,4,143771
1788734415.414532,7,0,4,143771
1788734416.5396426,0,45,135899,143771
1788734416.5396492,1,57,135899,143771
1788734416.5396898,2,100,135793,143771
1788734416.5396924,3,100,135793,143771
1788734416.539695,4,45,135793,143771
1788734416.5396974,5,100,135793,143771
1788734416.5397003,6,0,4,143771
1788734416.5397036,7,0,4,143771
1788734417.6640608,0,53,135899,143771
1788734417.664066,1,0,135899,143771
1788734417.6640694,2,100,135793,143771
1788734417.664072,3,99,135793,143771
1788734417.664074,4,51,135793,143771
1788734417.664076,5,99,135793,143771
1788734417.664079,6,0,4,143771
1788734417.6640818,7,0,4,143771
1788734418.78966,0,0,135899,143771
1788734418.7896621,1,0,135899,143771
1788734418.7896636,2,100,135793,143771
1788734418.7896645,3,100,135793,143771
1788734418.7896655,4,97,135793,143771
1788734418.7896667,5,100,135793,143771
1788734418.7896676,6,0,4,143771
1788734418.7896686,7,0,4,143771
1788734419.9129848,0,7,135899,143771
1788734419.9129918,1,0,135899,143771
1788734419.9129953,2,100,135793,143771
1788734419.9129977,3,100,135793,143771
1788734419.9129999,4,28,135793,143771
1788734419.9130023,5,100,135793,143771
1788734419.9130049,6,0,4,143771
1788734419.913008,7,0,4,143771
1788734421.036886,0,29,135899,143771
1788734421.0368934,1,89,135899,143771
1788734421.0368974,2,100,135793,143771
1788734421.0368998,3,100,135793,143771
1788734421.0369024,4,51,135793,143771
1788734421.0369043,5,100,135793,143771
1788734421.0369074,6,0,4,143771
1788734421.036911,7,0,4,143771
1788734422.1582115,0,0,135899,143771
1788734422.1582177,1,0,135899,143771
1788734422.1582215,2,100,135793,143771
1788734422.1582236,3,100,135793,143771
1788734422.158226,4,28,135793,143771
1788734422.158228,5,100,135793,143771
1788734422.1582308,6,0,4,143771
1788734422.1582336,7,0,4,143771
1788734423.2800405,0,0,135899,143771
1788734423.280045,1,34,135899,143771
1788734423.2800484,2,100,135793,143771
1788734423.280051,3,100,135793,143771
1788734423.2800536,4,42,135793,143771
1788734423.2800558,5,100,135793,143771
1788734423.2800586,6,0,4,143771
1788734423.2800615,7,0,4,143771
1788734424.4008336,0,0,135899,143771
1788734424.400838,1,0,135899,143771
1788734424.4008412,2,100,135793,143771
1788734424.4008436,3,100,135793,143771
1788734424.4008458,4,74,135793,143771
1788734424.4008482,5,100,135793,143771
1788734424.4008505,6,0,4,143771
1788734424.4008534,7,0,4,143771
1788734425.5220299,0,96,135899,143771
1788734425.522037,1,0,135899,143771
1788734425.522041,2,100,135793,143771
1788734425.5220437,3,100,135793,143771
1788734425.5220459,4,73,135793,143771
1788734425.522049,5,100,135793,143771
1788734425.5220516,6,0,4,143771
1788734425.5220547,7,0,4,143771
1788734426.643703,0,0,135899,143771
1788734426.64371,1,39,135899,143771
1788734426.6437132,2,100,135793,143771
1788734426.6437156,3,100,135793,143771
1788734426.643718,4,28,135793,143771
1788734426.64372,5,100,135793,143771
1788734426.6437228,6,0,4,143771
1788734426.6437256,7,0,4,143771
1788734427.7670238,0,45,135899,143771
1788734427.7670293,1,85,135899,143771
1788734427.7670326,2,100,135793,143771
1788734427.7670345,3,100,135793,143771
1788734427.767037,4,100,135793,143771
1788734427.7670388,5,100,135793,143771
1788734427.7670414,6,0,4,143771
1788734427.7670443,7,0,4,143771
1788734428.8970416,0,72,135899,143771
1788734428.897048,1,82,135899,143771
1788734428.8970518,2,100,135793,143771
1788734428.8970542,3,100,135793,143771
1788734428.8970566,4,83,135793,143771
1788734428.897059,5,100,135793,143771
1788734428.8970623,6,0,4,143771
1788734428.8970656,7,0,4,143771
1788734430.0266075,0,93,135899,143771
1788734430.0266142,1,80,135899,143771
1788734430.026618,2,100,135793,143771
1788734430.0266201,3,100,135793,143771
1788734430.0266228,4,55,135793,143771
1788734430.0266247,5,100,135793,143771
1788734430.0266275,6,0,4,143771
1788734430.0266314,7,0,4,143771
1788734431.157141,0,33,135899,143771
1788734431.157148,1,88,135899,143771
1788734431.1571522,2,100,135793,143771
1788734431.1571548,3,100,135793,143771
1788734431.1571572,4,64,135793,143771
1788734431.1571612,5,100,135793,143771
1788734431.1571646,6,0,4,143771
1788734431.1571677,7,0,4,143771
1788734432.2855618,0,0,135899,143771
1788734432.2855692,1,47,135899,143771
1788734432.2855737,2,100,135793,143771
1788734432.2855756,3,100,135793,143771
1788734432.285578,4,34,135793,143771
1788734432.28558,5,100,135793,143771
1788734432.2855833,6,0,4,143771
1788734432.2855866,7,0,4,143771
1788734433.409575,0,20,135899,143771
1788734433.4095817,1,47,135899,143771
1788734433.409585,2,100,135793,143771
1788734433.4095871,3,100,135793,143771
1788734433.4095893,4,29,135793,143771
1788734433.4095914,5,100,135793,143771
1788734433.4095943,6,0,4,143771
1788734433.4095976,7,0,4,143771
1788734434.5348463,0,0,135899,143771
1788734434.534853,1,0,135899,143771
1788734434.5348566,2,100,135793,143771
1788734434.5348587,3,100,135793,143771
1788734434.534861,4,28,135793,143771
1788734434.5348635,5,100,135793,143771
1788734434.5348656,6,0,4,143771
1788734434.5348685,7,0,4,143771
1788734435.6587496,0,43,135899,143771
1788734435.6587548,1,39,135899,143771
1788734435.6587582,2,100,135793,143771
1788734435.6587603,3,100,135793,143771
1788734435.6587625,4,51,135793,143771
1788734435.6587648,5,100,135793,143771
1788734435.6587675,6,0,4,143771
1788734435.6587708,7,0,4,143771
1788734436.782242,0,0,135899,143771
1788734436.7822468,1,30,135899,143771
1788734436.78225,2,100,135793,143771
1788734436.7822523,3,100,135793,143771
1788734436.7822547,4,67,135793,143771
1788734436.7822573,5,100,135793,143771
1788734436.78226,6,0,4,143771
1788734436.7822626,7,0,4,143771
1788734437.9041429,0,53,135899,143771
1788734437.9041476,1,21,135899,143771
1788734437.9041507,2,100,135793,143771
1788734437.9041529,3,100,135793,143771
1788734437.9041548,4,76,135793,143771
1788734437.9041574,5,100,135793,143771
1788734437.9041595,6,0,4,143771
1788734437.904162,7,0,4,143771
1788734439.0317137,0,95,135899,143771
1788734439.0317187,1,95,135899,143771
1788734439.031722,2,100,135793,143771
1788734439.031724,3,100,135793,143771
1788734439.0317261,4,76,135793,143771
1788734439.031728,5,100,135793,143771
1788734439.0317304,6,0,4,143771
1788734439.031733,7,0,4,143771
1788734440.1558175,0,0,135899,143771
1788734440.1558218,1,75,135899,143771
1788734440.1558251,2,100,135793,143771
1788734440.1558275,3,100,135793,143771
1788734440.1558297,4,29,135793,143771
1788734440.1558318,5,100,135793,143771
1788734440.1558342,6,0,4,143771
1788734440.1558366,7,0,4,143771
1788734441.2781165,0,91,135899,143771
1788734441.278121,1,28,135899,143771
1788734441.278124,2,100,135793,143771
1788734441.2781262,3,100,135793,143771
1788734441.2781286,4,81,135793,143771
1788734441.278131,5,100,135793,143771
1788734441.278133,6,0,4,143771
1788734441.2781358,7,0,4,143771
1788734442.400079,0,15,135899,143771
1788734442.4000828,1,58,135899,143771
1788734442.400086,2,100,135793,143771
1788734442.400088,3,100,135793,143771
1788734442.4000902,4,29,135793,143771
1788734442.4000921,5,100,135793,143771
1788734442.4000943,6,0,4,143771
1788734442.4000971,7,0,4,143771
1788734443.5222015,0,0,135899,143771
1788734443.522206,1,44,135899,143771
1788734443.522209,2,100,135793,143771
1788734443.522211,3,100,135793,143771
1788734443.5222132,4,29,135793,143771
1788734443.5222151,5,100,135793,143771
1788734443.5222175,6,0,4,143771
1788734443.5222201,7,0,4,143771
1788734444.6422513,0,0,135899,143771
1788734444.6422584,1,0,135899,143771
1788734444.6422615,2,100,135793,143771
1788734444.6422637,3,100,135793,143771
1788734444.6422658,4,27,135793,143771
1788734444.642268,5,100,135793,143771
1788734444.6422703,6,0,4,143771
1788734444.6422725,7,0,4,143771
1788734445.761819,0,34,135899,143771
1788734445.7618227,1,0,135899,143771
1788734445.7618256,2,100,135793,143771
1788734445.7618275,3,100,135793,143771
1788734445.7618296,4,51,135793,143771
1788734445.761832,5,100,135793,143771
1788734445.761834,6,0,4,143771
1788734445.7618368,7,0,4,143771
1788734446.881371,0,34,135899,143771
1788734446.8813753,1,0,135899,143771
1788734446.8813777,2,100,135793,143771
1788734446.88138,3,100,135793,143771
1788734446.8813825,4,31,135793,143771
1788734446.8813844,5,100,135793,143771
1788734446.8813868,6,0,4,143771
1788734446.8813894,7,0,4,143771
1788734448.001098,0,52,135899,143771
1788734448.001103,1,0,135899,143771
1788734448.001106,2,100,135793,143771
1788734448.0011082,3,100,135793,143771
1788734448.0011106,4,52,135793,143771
1788734448.0011125,5,100,135793,143771
1788734448.0011148,6,0,4,143771
1788734448.0011175,7,0,4,143771
1788734449.121561,0,0,135899,143771
1788734449.121566,1,0,135899,143771
1788734449.1215694,2,100,135793,143771
1788734449.1215713,3,100,135793,143771
1788734449.1215737,4,27,135793,143771
1788734449.1215756,5,100,135793,143771
1788734449.1215782,6,0,4,143771
1788734449.121581,7,0,4,143771
1788734450.2446904,0,0,135899,143771
1788734450.2446947,1,0,135899,143771
1788734450.2446978,2,100,135793,143771
1788734450.2447004,3,100,135793,143771
1788734450.244703,4,28,135793,143771
1788734450.2447052,5,100,135793,143771
1788734450.2447078,6,0,4,143771
1788734450.2447104,7,0,4,143771
1788734451.3659163,0,85,135899,143771
1788734451.3659203,1,71,135899,143771
1788734451.3659234,2,100,135793,143771
1788734451.3659256,3,100,135793,143771
1788734451.3659282,4,67,135793,143771
1788734451.3659306,5,100,135793,143771
1788734451.3659337,6,0,4,143771
1788734451.3659368,7,0,4,143771
1788734452.4905457,0,96,135899,143771
1788734452.4905539,1,94,135899,143771
1788734452.4905574,2,100,135793,143771
1788734452.49056,3,100,135793,143771
1788734452.4905622,4,64,135793,143771
1788734452.4905646,5,100,135793,143771
1788734452.4905674,6,0,4,143771
1788734452.4905705,7,0,4,143771
1788734453.6174955,0,44,135899,143771
1788734453.6175003,1,0,135899,143771
1788734453.6175036,2,100,135793,143771
1788734453.617506,3,100,135793,143771
1788734453.6175084,4,29,135793,143771
1788734453.6175106,5,100,135793,143771
