timestamp,gpu_index,gpu_utilization,memory_used,memory_total
1788736361.8941524,0,0,135899,143771
1788736361.894159,1,0,135899,143771
1788736361.8941631,2,100,135795,143771
1788736361.8941658,3,100,135795,143771
1788736361.8941686,4,32,135795,143771
1788736361.8941715,5,97,135795,143771
1788736361.894174,6,0,4,143771
1788736361.894177,7,0,4,143771
1788736363.018296,0,93,135899,143771
1788736363.0183012,1,84,135899,143771
1788736363.0183043,2,100,135795,143771
1788736363.0183065,3,100,135795,143771
1788736363.018309,4,27,135795,143771
1788736363.018312,5,100,135795,143771
1788736363.0183146,6,0,4,143771
1788736363.0183175,7,0,4,143771
1788736364.1464005,0,96,135899,143771
1788736364.146408,1,91,135899,143771
1788736364.1464124,2,100,135795,143771
1788736364.146415,3,100,135795,143771
1788736364.1464179,4,34,135795,143771
1788736364.1464205,5,100,135795,143771
1788736364.1464236,6,0,4,143771
1788736364.146427,7,0,4,143771
1788736365.272408,0,100,135901,143771
1788736365.272413,1,100,135901,143771
1788736365.2724164,2,100,135795,143771
1788736365.2724187,3,100,135795,143771
1788736365.2724214,4,36,135795,143771
1788736365.2724242,5,100,135795,143771
1788736365.2724273,6,0,4,143771
1788736365.2724307,7,0,4,143771
1788736366.3977854,0,63,135901,143771
1788736366.3977892,1,66,135901,143771
1788736366.3977923,2,100,135795,143771
1788736366.3977942,3,100,135795,143771
1788736366.3977966,4,46,135795,143771
1788736366.3977983,5,100,135795,143771
1788736366.397801,6,0,4,143771
1788736366.3978035,7,0,4,143771
1788736367.5276506,0,96,135901,143771
1788736367.527694,1,93,135901,143771
1788736367.5276973,2,100,135795,143771
1788736367.5277,3,100,135795,143771
1788736367.5277023,4,48,135795,143771
1788736367.5277042,5,100,135795,143771
1788736367.5277069,6,0,4,143771
1788736367.5277095,7,0,4,143771
1788736368.6562896,0,94,135901,143771
1788736368.656297,1,96,135901,143771
1788736368.6563015,2,100,135795,143771
1788736368.6563044,3,100,135795,143771
1788736368.656307,4,52,135795,143771
1788736368.6563113,5,100,135795,143771
1788736368.6563141,6,0,4,143771
1788736368.656318,7,0,4,143771
1788736369.7836912,0,95,135901,143771
1788736369.7836978,1,87,135901,143771
1788736369.7837021,2,100,135795,143771
1788736369.7837048,3,100,135795,143771
1788736369.7837071,4,57,135795,143771
1788736369.7837098,5,100,135795,143771
1788736369.7837129,6,0,4,143771
1788736369.7837162,7,0,4,143771
1788736370.9080591,0,75,135901,143771
1788736370.9080658,1,75,135901,143771
1788736370.9080694,2,100,135795,143771
1788736370.908072,3,100,135795,143771
1788736370.9080741,4,63,135795,143771
1788736370.9080768,5,100,135795,143771
