timestamp,gpu_index,gpu_utilization,memory_used,memory_total
1788120633.002497,0,0,134215,143771
1788120633.0025249,1,0,136279,143771
1788120634.0320032,0,0,134215,143771
1788120634.032029,1,0,136279,143771
1788120635.0588427,0,0,134215,143771
1788120635.058866,1,0,136279,143771
1788120636.1020267,0,0,134215,143771
1788120636.102047,1,0,136279,143771
1788120637.1454198,0,0,134215,143771
1788120637.145438,1,0,136279,143771
1788120638.1876616,0,0,134215,143771
1788120638.1876824,1,0,136279,143771
1788120639.230075,0,0,134215,143771
1788120639.2300878,1,0,136279,143771
1788120640.274678,0,0,134215,143771
1788120640.2746959,1,0,136279,143771
1788120641.3069897,0,0,134215,143771
1788120641.3070104,1,0,136279,143771
1788120642.3472362,0,0,134215,143771
1788120642.3472533,1,0,136279,143771
1788120643.3889804,0,0,134215,143771
1788120643.3890004,1,0,136279,143771
1788120644.4315448,0,0,134215,143771
1788120644.4315722,1,0,136279,143771
1788120645.4737458,0,0,134215,143771
1788120645.4737673,1,0,136279,143771
1788120646.517292,0,0,134215,143771
1788120646.5173194,1,0,136279,143771
1788120647.559518,0,0,134215,143771
1788120647.5595362,1,0,136279,143771
1788120648.6020253,0,0,134215,143771
1788120648.6020436,1,0,136279,143771
1788120649.6279404,0,0,134215,143771
1788120649.6279583,1,0,136279,143771
1788120650.6562643,0,97,134215,143771
1788120650.6562836,1,100,136279,143771
1788120651.701597,0,97,134215,143771
1788120651.7016358,1,100,136279,143771
1788120652.7479537,0,100,134215,143771
1788120652.7479722,1,100,136279,143771
1788120653.7949727,0,100,134215,143771
1788120653.7950017,1,100,136279,143771
1788120654.8413148,0,100,134215,143771
1788120654.8413358,1,100,136279,143771
1788120655.8895319,0,100,134215,143771
1788120655.8895547,1,100,136279,143771
1788120656.931052,0,100,134215,143771
1788120656.9310696,1,100,136279,143771
1788120657.97594,0,100,134215,143771
1788120657.9759562,1,100,136279,143771
1788120659.0224411,0,100,134215,143771
1788120659.0224705,1,100,136279,143771
1788120660.068885,0,100,134215,143771
1788120660.0689106,1,100,136279,143771
1788120661.1155498,0,100,134215,143771
1788120661.1155677,1,100,136279,143771
1788120662.1621537,0,100,134215,143771
1788120662.162181,1,100,136279,143771
1788120663.209498,0,100,134215,143771
1788120663.2095253,1,100,136279,143771
1788120664.2579293,0,100,134215,143771
1788120664.2579577,1,100,136279,143771
1788120665.3034363,0,100,134215,143771
1788120665.303462,1,100,136279,143771
1788120666.3523154,0,100,134215,143771
1788120666.3523471,1,100,136279,143771
1788120667.3985298,0,100,134215,143771
1788120667.3985584,1,100,136279,143771
1788120668.4300833,0,100,134215,143771
1788120668.4300942,1,100,136279,143771
1788120669.7674487,0,100,134215,143771
1788120669.76746,1,100,136279,143771
1788120670.8136904,0,100,134215,143771
1788120670.81372,1,100,136279,143771
1788120671.8616061,0,100,134215,143771
1788120671.8616478,1,100,136279,143771
1788120672.9088955,0,100,134215,143771
1788120672.9089258,1,100,136279,143771
1788120673.9562597,0,100,134215,143771
1788120673.956285,1,100,136279,143771
1788120675.003296,0,100,134215,143771
1788120675.0033188,1,90,136279,143771
1788120676.0487967,0,100,134215,143771
1788120676.0488243,1,99,136279,143771
1788120677.0956907,0,100,134215,143771
1788120677.0957127,1,100,136279,143771
1788120678.1371558,0,100,134215,143771
1788120678.1371841,1,100,136279,143771
1788120679.184414,0,100,134215,143771
1788120679.1844344,1,100,136279,143771
1788120680.230489,0,100,134215,143771
1788120680.2305105,1,100,136279,143771
1788120681.2635424,0,100,134215,143771
1788120681.2635667,1,100,136279,143771
1788120682.2935402,0,100,134215,143771
1788120682.293559,1,100,136279,143771
1788120683.3400743,0,100,134215,143771
1788120683.340103,1,50,136279,143771
1788120684.3851666,0,100,134215,143771
1788120684.3851852,1,100,136279,143771
1788120685.4300807,0,100,134215,143771
1788120685.430099,1,50,136279,143771
1788120686.460112,0,100,134215,143771
1788120686.460129,1,100,136279,143771
1788120687.506436,0,100,134215,143771
1788120687.5064545,1,83,136279,143771
