timestamp,gpu_index,gpu_utilization,memory_used,memory_total
1788828386.0170846,0,0,133661,143771
1788828386.0170934,1,100,141531,143771
1788828387.0600471,0,20,133661,143771
1788828387.060055,1,100,141531,143771
1788828388.1020122,0,58,133661,143771
1788828388.10202,1,100,141531,143771
1788828389.1430633,0,27,133661,143771
1788828389.1430705,1,100,141531,143771
1788828390.182401,0,82,133661,143771
1788828390.1824088,1,100,141531,143771
1788828391.2224646,0,72,133661,143771
1788828391.2224722,1,100,141531,143771
1788828392.261618,0,34,133661,143771
1788828392.2616255,1,100,141531,143771
1788828393.3014967,0,51,133661,143771
1788828393.3015232,1,100,141531,143771
1788828394.339681,0,24,133661,143771
1788828394.339689,1,100,141531,143771
1788828395.3779118,0,68,133661,143771
1788828395.3779192,1,100,141531,143771
1788828396.4199367,0,54,133661,143771
1788828396.4199414,1,100,141531,143771
1788828397.4593327,0,38,133661,143771
1788828397.4593403,1,100,141531,143771
1788828398.4991255,0,72,133661,143771
1788828398.4991336,1,100,141531,143771
1788828399.5355814,0,53,133661,143771
1788828399.535589,1,100,141531,143771
1788828400.5749648,0,77,133661,143771
1788828400.5749722,1,100,141531,143771
1788828401.6144176,0,13,133661,143771
1788828401.6144254,1,100,141531,143771
1788828402.6557958,0,35,133661,143771
1788828402.6558042,1,100,141531,143771
1788828403.6955264,0,29,133661,143771
1788828403.695534,1,100,141531,143771
1788828404.7357721,0,57,133661,143771
1788828404.7357795,1,100,141531,143771
1788828405.7782893,0,29,133661,143771
1788828405.7782974,1,100,141531,143771
1788828406.819073,0,60,133661,143771
1788828406.819082,1,100,141531,143771
1788828407.8575282,0,65,133661,143771
1788828407.8575356,1,100,141531,143771
1788828408.8998523,0,46,133661,143771
1788828408.8998594,1,100,141531,143771
1788828409.9380853,0,59,133661,143771
1788828409.9380925,1,100,141531,143771
1788828410.974776,0,44,133661,143771
1788828410.9747832,1,100,141531,143771
1788828412.0142682,0,37,133661,143771
1788828412.014276,1,100,141531,143771
1788828413.0527208,0,37,133661,143771
1788828413.0527294,1,100,141531,143771
1788828414.094025,0,48,133661,143771
1788828414.094032,1,100,141531,143771
1788828415.134549,0,37,133661,143771
1788828415.1345556,1,100,141531,143771
1788828416.17139,0,37,133661,143771
1788828416.171397,1,100,141531,143771
1788828417.2109942,0,46,133661,143771
1788828417.2110014,1,100,141531,143771
1788828418.2485163,0,0,133661,143771
1788828418.2485235,1,100,141531,143771
1788828419.2888105,0,0,133661,143771
1788828419.2888198,1,100,141531,143771
1788828420.327081,0,0,133661,143771
1788828420.3270886,1,100,141531,143771
1788828421.366053,0,0,133661,143771
1788828421.366062,1,100,141531,143771
1788828422.4060526,0,0,133661,143771
1788828422.4060602,1,100,141531,143771
1788828423.44492,0,0,133661,143771
1788828423.4449267,1,100,141531,143771
1788828424.4825602,0,0,133661,143771
1788828424.4825683,1,100,141531,143771
1788828425.5195913,0,0,133661,143771
1788828425.5196002,1,100,141531,143771
1788828426.5582676,0,0,133661,143771
1788828426.5582747,1,100,141531,143771
1788828427.59699,0,0,133661,143771
1788828427.5969968,1,100,141531,143771
1788828428.6354733,0,0,133661,143771
1788828428.635481,1,100,141531,143771
1788828429.677092,0,0,133661,143771
1788828429.6770992,1,100,141531,143771
1788828430.7174184,0,0,133661,143771
1788828430.7174258,1,27,141531,143771
1788828431.755855,0,0,133661,143771
1788828431.7558627,1,100,141531,143771
1788828432.7954109,0,0,133661,143771
1788828432.7954183,1,61,141531,143771
1788828433.8349142,0,0,133661,143771
1788828433.834923,1,100,141531,143771
1788828434.8751786,0,0,133661,143771
1788828434.875186,1,100,141531,143771
1788828435.9141438,0,0,133661,143771
1788828435.9141512,1,31,141531,143771
1788828436.952852,0,0,133661,143771
1788828436.9528592,1,100,141531,143771
1788828437.9915628,0,0,133661,143771
1788828437.9915705,1,100,141531,143771
1788828439.0331185,0,0,133661,143771
1788828439.033126,1,100,141531,143771
1788828440.0740488,0,0,133661,143771
1788828440.0740561,1,41,141531,143771
1788828441.1117675,0,0,133661,143771
1788828441.1117754,1,100,141531,143771
1788828442.1498623,0,0,133661,143771
1788828442.1498713,1,100,141531,143771
1788828443.1895928,0,0,133661,143771
1788828443.189601,1,100,141531,143771
1788828444.228237,0,0,133661,143771
1788828444.2282443,1,100,141531,143771
1788828445.2670763,0,0,133661,143771
1788828445.2670834,1,75,141531,143771
1788828446.3070061,0,0,133661,143771
1788828446.3070114,1,100,141531,143771
1788828447.3473537,0,0,133661,143771
1788828447.347361,1,53,141531,143771
1788828448.384891,0,0,133661,143771
1788828448.3848991,1,50,141531,143771
1788828449.4247005,0,0,133661,143771
1788828449.4247086,1,100,141531,143771
1788828450.4741786,0,0,133661,143771
1788828450.474186,1,100,141531,143771
1788828451.5270426,0,0,133661,143771
1788828451.5270505,1,100,141531,143771
1788828452.566625,0,0,133661,143771
1788828452.5666356,1,100,141531,143771
1788828453.6062784,0,0,133661,143771
1788828453.6062858,1,100,141531,143771
1788828454.6460207,0,0,133661,143771
1788828454.646028,1,24,141531,143771
1788828455.6857543,0,0,133661,143771
1788828455.6857624,1,100,141531,143771
1788828456.723661,0,0,133661,143771
1788828456.7236688,1,100,141531,143771
1788828457.764086,0,0,133661,143771
1788828457.7640932,1,100,141531,143771
1788828458.8013163,0,0,133661,143771
1788828458.8013215,1,100,141531,143771
1788828459.8411064,0,0,133661,143771
1788828459.8411138,1,100,141531,143771
1788828460.8799872,0,0,133661,143771
1788828460.8799922,1,32,141531,143771
1788828461.9192731,0,0,133661,143771
1788828461.9192803,1,100,141531,143771
1788828462.9580715,0,0,133661,143771
1788828462.9580781,1,100,141531,143771
1788828463.99801,0,0,133661,143771
1788828463.9980168,1,100,141531,143771
1788828465.0359354,0,0,133661,143771
1788828465.0359428,1,100,141531,143771
1788828466.0730612,0,0,133661,143771
1788828466.0730684,1,63,141531,143771
1788828467.112265,0,0,133661,143771
1788828467.112272,1,93,141531,143771
1788828468.1712499,0,0,133661,143771
1788828468.1712537,1,100,141531,143771
1788828469.289301,0,0,133661,143771
1788828469.289308,1,100,141531,143771
1788828470.6051593,0,0,133661,143771
1788828470.605167,1,100,141531,143771
1788828471.6440187,0,0,133661,143771
1788828471.6440263,1,67,141531,143771
1788828472.6826475,0,0,133661,143771
1788828472.6826546,1,100,141531,143771
1788828473.7198474,0,0,133661,143771
1788828473.7198548,1,100,141531,143771
1788828474.789545,0,0,133661,143771
1788828474.7895527,1,100,141531,143771
1788828475.855859,0,0,133661,143771
1788828475.855868,1,100,141531,143771
1788828476.8952715,0,0,133661,143771
1788828476.8952787,1,58,141531,143771
1788828477.9338675,0,0,133661,143771
1788828477.9338748,1,56,141531,143771
1788828478.9723911,0,0,133661,143771
1788828478.9723985,1,95,141531,143771
1788828480.0113368,0,0,133661,143771
1788828480.011345,1,100,141531,143771
1788828481.0505521,0,0,133661,143771
1788828481.0505595,1,100,141531,143771
1788828482.0905719,0,0,133661,143771
1788828482.0905793,1,100,141531,143771
1788828483.1274874,0,0,133661,143771
1788828483.1274943,1,100,141531,143771
1788828484.1658099,0,0,133661,143771
1788828484.1658175,1,59,141531,143771
1788828485.203903,0,0,133661,143771
1788828485.2039106,1,100,141531,143771
1788828486.241386,0,0,133661,143771
1788828486.241393,1,100,141531,143771
1788828487.2786365,0,0,133661,143771
1788828487.2786436,1,100,141531,143771
1788828488.3167207,0,0,133661,143771
1788828488.3167279,1,100,141531,143771
1788828489.353057,0,0,133661,143771
1788828489.3530638,1,100,141531,143771
1788828490.3904104,0,0,133661,143771
1788828490.3904197,1,100,141531,143771
1788828491.4291823,0,0,133661,143771
1788828491.42919,1,100,141531,143771
1788828492.4659107,0,0,133661,143771
1788828492.4659188,1,100,141531,143771
1788828493.5059984,0,0,133661,143771
1788828493.5060065,1,100,141531,143771
1788828494.5436652,0,0,133661,143771
1788828494.543672,1,100,141531,143771
1788828495.5825772,0,0,133661,143771
1788828495.582584,1,100,141531,143771
1788828496.6194193,0,0,133661,143771
1788828496.6194265,1,100,141531,143771
1788828497.6566627,0,0,133661,143771
1788828497.65667,1,100,141531,143771
1788828498.6926303,0,0,133661,143771
1788828498.692637,1,100,141531,143771
1788828499.7297792,0,0,133661,143771
1788828499.7297866,1,83,141531,143771
1788828500.7676787,0,0,133661,143771
1788828500.7676864,1,100,141531,143771
1788828501.8048573,0,0,133661,143771
1788828501.8048654,1,100,141531,143771
1788828502.842551,0,0,133661,143771
1788828502.8425586,1,100,141531,143771
1788828503.8783214,0,0,133661,143771
1788828503.8783288,1,48,141531,143771
1788828504.9181032,0,0,133661,143771
1788828504.9181104,1,100,141531,143771
1788828505.9539275,0,0,133661,143771
1788828505.9539344,1,77,141531,143771
1788828506.9909642,0,0,133661,143771
1788828506.9909735,1,100,141531,143771
1788828508.0278568,0,0,133661,143771
1788828508.027864,1,100,141531,143771
1788828509.06378,0,0,133661,143771
1788828509.063787,1,100,141531,143771
1788828510.1006975,0,0,133661,143771
1788828510.100705,1,72,141531,143771
1788828511.1394885,0,0,133661,143771
1788828511.1394954,1,100,141531,143771
1788828512.1767943,0,0,133661,143771
1788828512.1768014,1,100,141531,143771
1788828513.2139904,0,0,133661,143771
1788828513.2139974,1,100,141531,143771
1788828514.2540886,0,0,133661,143771
1788828514.2540963,1,100,141531,143771
1788828515.2934098,0,0,133661,143771
1788828515.2934175,1,100,141531,143771
1788828516.331865,0,0,133661,143771
1788828516.331872,1,81,141531,143771
1788828517.3694952,0,0,133661,143771
1788828517.36955,1,55,141531,143771
1788828518.4089613,0,0,133661,143771
1788828518.408969,1,100,141531,143771
1788828519.446629,0,0,133661,143771
1788828519.4466362,1,100,141531,143771
1788828520.4862742,0,0,133661,143771
1788828520.4862816,1,84,141531,143771
1788828521.5249732,0,0,133661,143771
1788828521.5249805,1,71,141531,143771
1788828522.5619674,0,0,133661,143771
1788828522.5619745,1,100,141531,143771
1788828523.6005833,0,0,133661,143771
1788828523.6005912,1,100,141531,143771
1788828524.639324,0,0,133661,143771
1788828524.6393309,1,58,141531,143771
1788828525.6769683,0,0,133661,143771
1788828525.6769733,1,100,141531,143771
1788828526.7172418,0,0,133661,143771
1788828526.717246,1,89,141531,143771
1788828527.7553391,0,0,133661,143771
1788828527.755346,1,100,141531,143771
1788828528.7916837,0,0,133661,143771
1788828528.7916906,1,100,141531,143771
1788828529.8292835,0,0,133661,143771
1788828529.8292913,1,100,141531,143771
1788828530.867955,0,0,133661,143771
1788828530.8679624,1,100,141531,143771
1788828531.906557,0,0,133661,143771
1788828531.9065652,1,100,141531,143771
1788828532.9452024,0,0,133661,143771
1788828532.9452093,1,100,141531,143771
1788828533.983893,0,0,133661,143771
1788828533.9839,1,100,141531,143771
1788828535.0202284,0,0,133661,143771
