timestamp,gpu_index,gpu_utilization,memory_used,memory_total
1788548026.4162998,0,0,133663,143771
1788548026.4163575,1,60,133663,143771
1788548027.4656868,0,100,133663,143771
1788548027.4657145,1,100,133663,143771
1788548028.515691,0,100,133663,143771
1788548028.5157359,1,100,133663,143771
1788548029.563511,0,100,133663,143771
1788548029.5635371,1,100,133663,143771
1788548030.6099918,0,100,133663,143771
1788548030.6100194,1,100,133663,143771
1788548031.6583686,0,100,133663,143771
1788548031.6583955,1,100,133663,143771
1788548032.7055383,0,100,133663,143771
1788548032.7055662,1,100,133663,143771
1788548033.7522135,0,100,133663,143771
1788548033.7522404,1,100,133663,143771
1788548034.7988737,0,100,133663,143771
1788548034.7989013,1,100,133663,143771
1788548035.8465023,0,100,133663,143771
1788548035.8465292,1,100,133663,143771
1788548036.8932986,0,100,133663,143771
1788548036.8933263,1,100,133663,143771
1788548037.9478908,0,100,133663,143771
1788548037.947918,1,100,133663,143771
1788548038.9937568,0,100,133663,143771
1788548038.9937847,1,100,133663,143771
1788548040.040447,0,100,133663,143771
1788548040.040474,1,100,133663,143771
1788548041.0869033,0,100,133663,143771
1788548041.0869308,1,99,133663,143771
1788548042.1340983,0,100,133663,143771
1788548042.134125,1,100,133663,143771
1788548043.184097,0,100,133663,143771
1788548043.1841261,1,100,133663,143771
1788548044.2311206,0,100,133663,143771
1788548044.231147,1,100,133663,143771
1788548045.278777,0,100,133663,143771
1788548045.2788026,1,100,133663,143771
1788548046.3252378,0,100,133663,143771
1788548046.3252652,1,91,133663,143771
1788548047.3790429,0,100,133663,143771
1788548047.379071,1,100,133665,143771
1788548048.426901,0,100,133663,143771
1788548048.4269273,1,100,133665,143771
1788548049.4743602,0,100,133663,143771
1788548049.4743884,1,100,133665,143771
1788548050.5224335,0,100,133663,143771
1788548050.5224612,1,95,133665,143771
1788548051.573644,0,100,133663,143771
1788548051.573671,1,100,133665,143771
1788548052.6214116,0,100,133663,143771
1788548052.621438,1,100,133665,143771
1788548053.671364,0,100,133663,143771
1788548053.6713917,1,100,133665,143771
1788548054.718385,0,100,133663,143771
1788548054.7184124,1,100,133665,143771
1788548055.7681468,0,100,133663,143771
1788548055.768174,1,100,133665,143771
1788548056.8189127,0,100,133663,143771
1788548056.8189402,1,100,133665,143771
1788548057.8686352,0,100,133663,143771
1788548057.8686626,1,100,133665,143771
1788548058.9205692,0,100,133663,143771
1788548058.9205973,1,100,133665,143771
1788548059.970342,0,100,133663,143771
1788548059.9703708,1,100,133665,143771
1788548061.02255,0,100,133663,143771
1788548061.022579,1,100,133665,143771
1788548062.0728765,0,100,133663,143771
1788548062.0729053,1,100,133665,143771
1788548063.1225,0,100,133663,143771
1788548063.1225266,1,100,133665,143771
1788548064.1741943,0,100,133663,143771
1788548064.174223,1,100,133665,143771
1788548065.2240195,0,100,133663,143771
1788548065.2240462,1,100,133665,143771
1788548066.2711184,0,100,133663,143771
1788548066.271148,1,100,133665,143771
1788548067.3310518,0,100,133663,143771
1788548067.3310966,1,100,133665,143771
1788548068.3796902,0,100,133663,143771
1788548068.3797166,1,100,133665,143771
1788548069.4318068,0,100,133663,143771
1788548069.4318361,1,100,133665,143771
1788548070.4828165,0,100,133663,143771
1788548070.4828444,1,100,133665,143771
1788548071.5295637,0,100,133663,143771
1788548071.529592,1,100,133665,143771
1788548072.5756836,0,100,133663,143771
1788548072.5757117,1,100,133665,143771
1788548073.6230485,0,100,133663,143771
1788548073.6230767,1,100,133665,143771
1788548074.67272,0,100,133663,143771
1788548074.672748,1,100,133665,143771
1788548075.7201517,0,100,133663,143771
1788548075.7201784,1,100,133665,143771
1788548076.776317,0,100,133663,143771
1788548076.7763448,1,100,133665,143771
1788548077.8241785,0,100,133663,143771
1788548077.8242068,1,100,133665,143771
1788548078.8781989,0,100,133663,143771
1788548078.8782167,1,100,133665,143771
1788548079.9260147,0,100,133663,143771
1788548079.9260428,1,100,133665,143771
1788548080.9782825,0,100,133663,143771
1788548080.9783103,1,100,133665,143771
1788548082.0263538,0,100,133663,143771
1788548082.0263827,1,100,133665,143771
1788548083.0750687,0,100,133663,143771
1788548083.0751157,1,100,133665,143771
1788548084.1279948,0,100,133663,143771
1788548084.1280227,1,100,133665,143771
1788548085.1769395,0,100,133663,143771
1788548085.1769679,1,100,133665,143771
1788548086.229044,0,100,133663,143771
1788548086.2290735,1,100,133665,143771
